SubscriptionMonth,Country,Hackerspace,TrackName,ProductScheduleStandardized,StudentGender,Industry,AgeGroup,ExperienceLevel,ChurnFlag,TotalSubscriptions,AvgProgress,TotalDiplomas,AvgExperience,DiplomaRate
2024-08,Tunisia,Tunis Bardo Hackerspace,Introduction to Python -  Junior Tech Academy,Morning,Male,Operations,Under 18,No Experience,Completed,2,97.52000000000001,2,0.0,1.0
2024-08,Tunisia,Tunis Bardo Hackerspace,Introduction to Python -  Junior Tech Academy,Morning,Unknown,Design,Under 18,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,Tunis Bardo Hackerspace,Introduction to Python -  Junior Tech Academy,Morning,Unknown,Operations,Under 18,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,Tunis Bardo Hackerspace,Introduction to Web Development  -  Junior Tech Academy,Afternoon,Female,Sales,25-34,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,Tunis Bardo Hackerspace,Introduction to Web Development  -  Junior Tech Academy,Afternoon,Male,Operations,Under 18,No Experience,Completed,1,99.17,1,0.0,1.0
2024-08,Tunisia,Tunis Boumhel Hackerspace,Introduction to Game Development -  Junior Tech Academy,Morning,Male,Finance And Accounting And Legal,Under 18,No Experience,Completed,2,100.0,2,0.0,1.0
2024-08,Tunisia,Tunis Boumhel Hackerspace,Introduction to Game Development -  Junior Tech Academy,Morning,Male,Operations,Under 18,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,Tunis Boumhel Hackerspace,Introduction to Game Development -  Junior Tech Academy,Morning,Unknown,Operations,Under 18,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,Tunis Boumhel Hackerspace,Introduction to Python -  Junior Tech Academy,Morning,Female,Design,18-24,No Experience,Completed,2,100.0,2,0.0,1.0
2024-08,Tunisia,Tunis Boumhel Hackerspace,Introduction to Python -  Junior Tech Academy,Morning,Female,Design,Under 18,No Experience,Completed,2,100.0,2,0.0,1.0
2024-08,Tunisia,Tunis Boumhel Hackerspace,Introduction to Python -  Junior Tech Academy,Morning,Female,Engineering And Technology,Unknown,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,Tunis Boumhel Hackerspace,Introduction to Python -  Junior Tech Academy,Morning,Female,Operations,18-24,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,Tunis Boumhel Hackerspace,Introduction to Python -  Junior Tech Academy,Morning,Female,Operations,Under 18,No Experience,Completed,3,100.0,3,0.0,1.0
2024-08,Tunisia,Tunis Boumhel Hackerspace,Introduction to Python -  Junior Tech Academy,Morning,Male,Design,Under 18,No Experience,Active / In Progress,1,100.0,0,0.0,0.0
2024-08,Tunisia,Tunis Boumhel Hackerspace,Introduction to Python -  Junior Tech Academy,Morning,Male,Design,Under 18,No Experience,Completed,3,100.0,3,0.0,1.0
2024-08,Tunisia,Tunis Boumhel Hackerspace,Introduction to Python -  Junior Tech Academy,Morning,Male,Engineering And Technology,Under 18,No Experience,Completed,1,95.04,1,0.0,1.0
2024-08,Tunisia,Tunis Boumhel Hackerspace,Introduction to Python -  Junior Tech Academy,Morning,Male,Operations,18-24,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,Tunis Boumhel Hackerspace,Introduction to Python -  Junior Tech Academy,Morning,Male,Operations,Under 18,No Experience,Completed,5,98.016,5,0.0,1.0
2024-08,Tunisia,Tunis Boumhel Hackerspace,Introduction to Python -  Junior Tech Academy,Morning,Unknown,Engineering And Technology,18-24,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,Tunis Boumhel Hackerspace,Introduction to Web Development  -  Junior Tech Academy,Morning,Female,Engineering And Technology,18-24,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,Tunis Boumhel Hackerspace,Introduction to Web Development  -  Junior Tech Academy,Morning,Male,Management,18-24,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,Tunis Boumhel Hackerspace,Introduction to Web Development  -  Junior Tech Academy,Morning,Male,Sales,18-24,No Experience,Completed,1,99.17,1,0.0,1.0
2024-08,Tunisia,Tunis Downtown Hackerspace,Digital Marketing: Social Media Management - Summer Academy,Afternoon,Female,Engineering And Technology,18-24,No Experience,Completed,2,100.0,2,0.0,1.0
2024-08,Tunisia,Tunis Downtown Hackerspace,Digital Marketing: Social Media Management - Summer Academy,Afternoon,Female,Management,18-24,No Experience,Active / In Progress,1,86.96,0,0.0,0.0
2024-08,Tunisia,Tunis Downtown Hackerspace,Digital Marketing: Social Media Management - Summer Academy,Afternoon,Female,Management,25-34,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,Tunis Downtown Hackerspace,Digital Marketing: Social Media Management - Summer Academy,Afternoon,Female,Research And Development,35-49,Mid-Level,Completed,1,100.0,1,4.0,1.0
2024-08,Tunisia,Tunis Downtown Hackerspace,Digital Marketing: Social Media Management - Summer Academy,Afternoon,Female,Sales,18-24,No Experience,Completed,2,100.0,2,0.0,1.0
2024-08,Tunisia,Tunis Downtown Hackerspace,Digital Marketing: Social Media Management - Summer Academy,Afternoon,Unknown,Engineering And Technology,Unknown,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,Tunis Downtown Hackerspace,Introduction to Python -  Junior Tech Academy,Morning,Male,Operations,Under 18,No Experience,Completed,3,98.34666666666668,3,0.0,1.0
2024-08,Tunisia,Tunis Downtown Hackerspace,Introduction to Python -  Junior Tech Academy,Morning,Unknown,Unknown,Unknown,No Experience,Likely Churned,1,0.0,0,0.0,0.0
2024-08,Tunisia,Tunis Downtown Hackerspace,Introduction to Web Development  -  Junior Tech Academy,Morning,Female,Research And Development,25-34,Junior,Completed,1,100.0,1,1.0,1.0
2024-08,Tunisia,Tunis Downtown Hackerspace,Introduction to Web Development  -  Junior Tech Academy,Morning,Unknown,Unknown,Unknown,No Experience,Likely Churned,1,0.0,0,0.0,0.0
2024-08,Tunisia,Tunis El Mourouj Hackerspace,Introduction to Python -  Junior Tech Academy,Afternoon,Female,Operations,Under 18,No Experience,Completed,2,100.0,2,0.0,1.0
2024-08,Tunisia,Tunis El Mourouj Hackerspace,Introduction to Python -  Junior Tech Academy,Afternoon,Male,Operations,Under 18,No Experience,Completed,2,100.0,2,0.0,1.0
2024-08,Tunisia,Tunis El Mourouj Hackerspace,Introduction to Python -  Junior Tech Academy,Morning,Female,Design,18-24,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,Tunis El Mourouj Hackerspace,Introduction to Python -  Junior Tech Academy,Morning,Female,Operations,Under 18,No Experience,Completed,3,98.34666666666668,3,0.0,1.0
2024-08,Tunisia,Tunis El Mourouj Hackerspace,Introduction to Python -  Junior Tech Academy,Morning,Male,Design,Unknown,No Experience,Completed,1,96.69,1,0.0,1.0
2024-08,Tunisia,Tunis El Mourouj Hackerspace,Introduction to Python -  Junior Tech Academy,Morning,Male,Finance And Accounting And Legal,Under 18,No Experience,Completed,1,95.08,1,0.0,1.0
2024-08,Tunisia,Tunis El Mourouj Hackerspace,Introduction to Python -  Junior Tech Academy,Morning,Male,Operations,18-24,No Experience,Completed,2,97.52000000000001,2,0.0,1.0
2024-08,Tunisia,Tunis El Mourouj Hackerspace,Introduction to Python -  Junior Tech Academy,Morning,Male,Operations,Under 18,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,Tunis El Mourouj Hackerspace,Introduction to Python -  Junior Tech Academy,Morning,Male,Unknown,18-24,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,Tunis El Mourouj Hackerspace,Introduction to Web Development  -  Junior Tech Academy,Morning,Female,Design,18-24,No Experience,Completed,2,100.0,2,0.0,1.0
2024-08,Tunisia,Tunis El Mourouj Hackerspace,Introduction to Web Development  -  Junior Tech Academy,Morning,Female,Sales,18-24,No Experience,Completed,3,98.33333333333333,3,0.0,1.0
2024-08,Tunisia,Tunis El Mourouj Hackerspace,Introduction to Web Development  -  Junior Tech Academy,Morning,Male,Engineering And Technology,18-24,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,Tunis El Mourouj Hackerspace,Introduction to Web Development  -  Junior Tech Academy,Morning,Male,Engineering And Technology,25-34,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,Tunis El Mourouj Hackerspace,Introduction to Web Development  -  Junior Tech Academy,Morning,Male,Finance And Accounting And Legal,Unknown,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,Tunis El Mourouj Hackerspace,Introduction to Web Development  -  Junior Tech Academy,Morning,Male,Operations,18-24,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,Tunis Lac Hackerspace,Data Analytics - Microsoft Power BI Certified*,Code Schedule,Male,Engineering And Technology,18-24,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,Tunis Lac Hackerspace,Data Analytics - Microsoft Power BI Certified*,Code Schedule,Male,Management,18-24,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,Tunis Lac Hackerspace,Data Analytics - Microsoft Power BI Certified*,Code Schedule,Male,Sales,50+,Mid-Level,Likely Churned,1,23.77,0,4.0,0.0
2024-08,Tunisia,Tunis Lac Hackerspace,Introduction to Game Development -  Junior Tech Academy,Afternoon,Female,Finance And Accounting And Legal,Under 18,No Experience,Completed,1,86.36,1,0.0,1.0
2024-08,Tunisia,Tunis Lac Hackerspace,Introduction to Game Development -  Junior Tech Academy,Afternoon,Male,Finance And Accounting And Legal,Under 18,No Experience,Completed,6,100.0,6,0.0,1.0
2024-08,Tunisia,Tunis Lac Hackerspace,Introduction to Game Development -  Junior Tech Academy,Afternoon,Male,Operations,Under 18,Mid-Level,Likely Churned,1,22.5,0,4.0,0.0
2024-08,Tunisia,Tunis Lac Hackerspace,Introduction to Game Development -  Junior Tech Academy,Afternoon,Male,Operations,Under 18,No Experience,Completed,2,93.18,2,0.0,1.0
2024-08,Tunisia,Tunis Lac Hackerspace,Introduction to Game Development -  Junior Tech Academy,Afternoon,Unknown,Operations,Under 18,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,Tunis Lac Hackerspace,Introduction to Game Development -  Junior Tech Academy,Morning,Female,Finance And Accounting And Legal,Under 18,No Experience,Completed,5,100.0,5,0.0,1.0
2024-08,Tunisia,Tunis Lac Hackerspace,Introduction to Game Development -  Junior Tech Academy,Morning,Male,Design,Under 18,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,Tunis Lac Hackerspace,Introduction to Game Development -  Junior Tech Academy,Morning,Male,Finance And Accounting And Legal,Under 18,No Experience,Completed,6,100.0,6,0.0,1.0
2024-08,Tunisia,Tunis Lac Hackerspace,Introduction to Game Development -  Junior Tech Academy,Morning,Male,Operations,Under 18,No Experience,Completed,5,100.0,5,0.0,1.0
2024-08,Tunisia,Tunis Lac Hackerspace,Introduction to Game Development -  Junior Tech Academy,Morning,Unknown,Finance And Accounting And Legal,Under 18,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,Tunis Lac Hackerspace,Introduction to Python -  Junior Tech Academy,Afternoon,Female,Design,Under 18,No Experience,Completed,2,100.0,2,0.0,1.0
2024-08,Tunisia,Tunis Lac Hackerspace,Introduction to Python -  Junior Tech Academy,Afternoon,Male,Design,18-24,No Experience,Completed,2,100.0,2,0.0,1.0
2024-08,Tunisia,Tunis Lac Hackerspace,Introduction to Python -  Junior Tech Academy,Afternoon,Male,Design,Under 18,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,Tunis Lac Hackerspace,Introduction to Python -  Junior Tech Academy,Afternoon,Male,Finance And Accounting And Legal,Unknown,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,Tunis Lac Hackerspace,Introduction to Python -  Junior Tech Academy,Afternoon,Male,Operations,Under 18,Mid-Level,Completed,1,95.04,1,4.0,1.0
2024-08,Tunisia,Tunis Lac Hackerspace,Introduction to Python -  Junior Tech Academy,Afternoon,Male,Operations,Under 18,No Experience,Completed,1,95.04,1,0.0,1.0
2024-08,Tunisia,Tunis Lac Hackerspace,Introduction to Python -  Junior Tech Academy,Morning,Female,Design,18-24,No Experience,Completed,3,100.0,3,0.0,1.0
2024-08,Tunisia,Tunis Lac Hackerspace,Introduction to Python -  Junior Tech Academy,Morning,Female,Design,Under 18,No Experience,Completed,2,100.0,2,0.0,1.0
2024-08,Tunisia,Tunis Lac Hackerspace,Introduction to Python -  Junior Tech Academy,Morning,Female,Finance And Accounting And Legal,Under 18,No Experience,Completed,2,100.0,2,0.0,1.0
2024-08,Tunisia,Tunis Lac Hackerspace,Introduction to Python -  Junior Tech Academy,Morning,Female,Finance And Accounting And Legal,Under 18,No Experience,Likely Churned,1,0.0,0,0.0,0.0
2024-08,Tunisia,Tunis Lac Hackerspace,Introduction to Python -  Junior Tech Academy,Morning,Female,Marketing,Unknown,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,Tunis Lac Hackerspace,Introduction to Python -  Junior Tech Academy,Morning,Female,Operations,18-24,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,Tunis Lac Hackerspace,Introduction to Python -  Junior Tech Academy,Morning,Female,Operations,Under 18,No Experience,Completed,3,98.34666666666668,3,0.0,1.0
2024-08,Tunisia,Tunis Lac Hackerspace,Introduction to Python -  Junior Tech Academy,Morning,Female,Sales,18-24,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,Tunis Lac Hackerspace,Introduction to Python -  Junior Tech Academy,Morning,Male,Design,Under 18,No Experience,Completed,4,100.0,4,0.0,1.0
2024-08,Tunisia,Tunis Lac Hackerspace,Introduction to Python -  Junior Tech Academy,Morning,Male,Engineering And Technology,18-24,No Experience,Completed,2,100.0,2,0.0,1.0
2024-08,Tunisia,Tunis Lac Hackerspace,Introduction to Python -  Junior Tech Academy,Morning,Male,Engineering And Technology,Under 18,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,Tunis Lac Hackerspace,Introduction to Python -  Junior Tech Academy,Morning,Male,Finance And Accounting And Legal,Under 18,No Experience,Completed,1,95.04,1,0.0,1.0
2024-08,Tunisia,Tunis Lac Hackerspace,Introduction to Python -  Junior Tech Academy,Morning,Male,Operations,Under 18,No Experience,Active / In Progress,1,93.97,0,0.0,0.0
2024-08,Tunisia,Tunis Lac Hackerspace,Introduction to Python -  Junior Tech Academy,Morning,Male,Operations,Under 18,No Experience,Completed,16,99.124375,16,0.0,1.0
2024-08,Tunisia,Tunis Lac Hackerspace,Introduction to Python -  Junior Tech Academy,Morning,Male,Operations,Unknown,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,Tunis Lac Hackerspace,Introduction to Python -  Junior Tech Academy,Morning,Unknown,Marketing,Under 18,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,Tunis Lac Hackerspace,Introduction to ReactJS- Summer Academy,Morning,Female,Design,18-24,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,Tunis Lac Hackerspace,Introduction to ReactJS- Summer Academy,Morning,Male,Engineering And Technology,18-24,No Experience,Active / In Progress,1,100.0,0,0.0,0.0
2024-08,Tunisia,Tunis Lac Hackerspace,Introduction to ReactJS- Summer Academy,Morning,Male,Marketing,18-24,No Experience,Completed,1,98.1,1,0.0,1.0
2024-08,Tunisia,Tunis Lac Hackerspace,Introduction to Web Development  -  Junior Tech Academy,Morning,Female,Design,18-24,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,Tunis Lac Hackerspace,Introduction to Web Development  -  Junior Tech Academy,Morning,Female,Design,18-24,No Experience,Likely Churned,1,18.33,0,0.0,0.0
2024-08,Tunisia,Tunis Lac Hackerspace,Introduction to Web Development  -  Junior Tech Academy,Morning,Female,Design,Under 18,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,Tunis Lac Hackerspace,Introduction to Web Development  -  Junior Tech Academy,Morning,Female,Engineering And Technology,18-24,Junior,Completed,1,100.0,1,2.0,1.0
2024-08,Tunisia,Tunis Lac Hackerspace,Introduction to Web Development  -  Junior Tech Academy,Morning,Female,Management,18-24,No Experience,Completed,1,95.0,1,0.0,1.0
2024-08,Tunisia,Tunis Lac Hackerspace,Introduction to Web Development  -  Junior Tech Academy,Morning,Female,Sales,18-24,No Experience,Completed,3,99.72333333333334,3,0.0,1.0
2024-08,Tunisia,Tunis Lac Hackerspace,Introduction to Web Development  -  Junior Tech Academy,Morning,Male,Design,Under 18,No Experience,Active / In Progress,1,95.0,0,0.0,0.0
2024-08,Tunisia,Tunis Lac Hackerspace,Introduction to Web Development  -  Junior Tech Academy,Morning,Male,Design,Under 18,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,Tunis Lac Hackerspace,Introduction to Web Development  -  Junior Tech Academy,Morning,Male,Design,Unknown,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,Tunis Lac Hackerspace,Introduction to Web Development  -  Junior Tech Academy,Morning,Male,Engineering And Technology,18-24,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,Tunis Lac Hackerspace,Introduction to Web Development  -  Junior Tech Academy,Morning,Male,Engineering And Technology,Under 18,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,Tunis Lac Hackerspace,Introduction to Web Development  -  Junior Tech Academy,Morning,Male,Finance And Accounting And Legal,Under 18,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,Tunis Lac Hackerspace,Introduction to Web Development  -  Junior Tech Academy,Morning,Male,Operations,Under 18,No Experience,Completed,2,100.0,2,0.0,1.0
2024-08,Tunisia,Tunis Lac Hackerspace,Introduction to Web Development  -  Junior Tech Academy,Morning,Male,Sales,18-24,No Experience,Completed,2,100.0,2,0.0,1.0
2024-08,Tunisia,Tunis Lac Hackerspace,Introduction to Web Development  -  Junior Tech Academy,Morning,Unknown,Sales,Unknown,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,Tunis Lac Hackerspace,Scratch & App Inventor For kids,Morning,Male,Operations,Under 18,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,Tunis Lac Hackerspace,Scratch & App Inventor For kids,Morning,Unknown,Marketing,Unknown,No Experience,Completed,4,100.0,4,0.0,1.0
2024-08,Tunisia,Tunis Lac Hackerspace,Software Testing - ISTQB Certified*,Code Schedule,Female,Management,25-34,Mid-Level,Completed,1,100.0,1,4.0,1.0
2024-08,Tunisia,Tunis Lac Hackerspace,Software Testing - ISTQB Certified*,Code Schedule,Female,Marketing,Unknown,No Experience,Likely Churned,1,0.0,0,0.0,0.0
2024-08,Tunisia,Tunis Lac Hackerspace,Software Testing - ISTQB Certified*,Code Schedule,Female,Research And Development,35-49,Junior,Completed,1,100.0,1,2.0,1.0
2024-08,Tunisia,Tunis Lac Hackerspace,Software Testing - ISTQB Certified*,Code Schedule,Female,Sales,18-24,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,Tunis Lac Hackerspace,Software Testing - ISTQB Certified*,Code Schedule,Female,Unknown,25-34,Mid-Level,Completed,1,80.36,1,3.0,1.0
2024-08,Tunisia,Tunis Lac Hackerspace,Software Testing - ISTQB Certified*,Code Schedule,Female,Unknown,35-49,Mid-Level,Completed,1,100.0,1,4.0,1.0
2024-08,Tunisia,Tunis Lac Hackerspace,Software Testing - ISTQB Certified*,Code Schedule,Male,Management,25-34,Junior,Completed,1,100.0,1,1.0,1.0
